Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points per Adult,Tax per Adult (AUD),Flight Duration(s),Transition Time,Aircraft Details,TimeStamp
SYD,HND,"SYD-BNE, BNE-HND","2023-08-03 06:35:00, 2023-08-03 11:40:00","2023-08-03 08:05:00, 2023-08-03 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-03 07:05:00, 2023-08-03 11:40:00","2023-08-03 08:35:00, 2023-08-03 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-03 07:35:00, 2023-08-03 11:40:00","2023-08-03 09:05:00, 2023-08-03 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-03 08:05:00, 2023-08-03 11:40:00","2023-08-03 09:35:00, 2023-08-03 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-03 08:35:00, 2023-08-03 11:40:00","2023-08-03 10:05:00, 2023-08-03 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:05
SYD,HND,Direct flight,2023-08-03 20:20:00,2023-08-04 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:59:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-07 06:00:00, 2023-08-07 11:40:00","2023-08-07 07:30:00, 2023-08-07 20:00:00",ACEBUS,"X, U",82000,$227.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:59:20
SYD,HND,"SYD-BNE, BNE-HND","2023-08-07 06:00:00, 2023-08-07 11:40:00","2023-08-07 07:30:00, 2023-08-07 20:00:00",ACEECO,"X, U",74800,$227.91,"01h 30m, 09h 20m","04h 10m, 00h 00m","JQ810(Jetstar), QF61(Qantas Airways)",2023-06-07 16:59:20
SYD,HND,"SYD-BNE, BNE-HND","2023-08-07 06:05:00, 2023-08-07 11:40:00","2023-08-07 07:35:00, 2023-08-07 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:20
SYD,HND,"SYD-BNE, BNE-HND","2023-08-07 06:35:00, 2023-08-07 11:40:00","2023-08-07 08:05:00, 2023-08-07 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:20
SYD,HND,"SYD-BNE, BNE-HND","2023-08-07 08:05:00, 2023-08-07 11:40:00","2023-08-07 09:35:00, 2023-08-07 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:20
SYD,HND,"SYD-BNE, BNE-HND","2023-08-07 08:35:00, 2023-08-07 11:40:00","2023-08-07 10:05:00, 2023-08-07 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:20
SYD,HND,Direct flight,2023-08-07 20:20:00,2023-08-08 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:59:20
SYD,HND,"SYD-MEL, MEL-HND","2023-08-07 21:00:00, 2023-08-08 10:30:00","2023-08-07 22:35:00, 2023-08-08 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","11h 54m, 00h 00m","QF497(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:20
SYD,HND,"SYD-MEL, MEL-HND","2023-08-07 22:00:00, 2023-08-08 10:30:00","2023-08-07 23:35:00, 2023-08-08 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:20
SYD,HND,"SYD-MEL, MEL-HND","2023-08-08 06:30:00, 2023-08-08 10:30:00","2023-08-08 08:05:00, 2023-08-08 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:25
SYD,HND,"SYD-MEL, MEL-HND","2023-08-08 06:45:00, 2023-08-08 10:30:00","2023-08-08 08:20:00, 2023-08-08 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:25
SYD,HND,"SYD-MEL, MEL-HND","2023-08-08 07:00:00, 2023-08-08 10:30:00","2023-08-08 08:35:00, 2023-08-08 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:25
SYD,HND,"SYD-MEL, MEL-HND","2023-08-08 07:15:00, 2023-08-08 10:30:00","2023-08-08 08:50:00, 2023-08-08 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:25
SYD,HND,Direct flight,2023-08-08 08:15:00,2023-08-08 17:05:00,ACEECO,T,37800,$102.75,09h 50m,00h 00m,JL52(Japan Airlines),2023-06-07 16:59:25
SYD,HND,Direct flight,2023-08-08 20:20:00,2023-08-09 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:59:25
SYD,HND,"SYD-MEL, MEL-HND","2023-08-08 22:00:00, 2023-08-09 10:30:00","2023-08-08 23:35:00, 2023-08-09 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:25
SYD,HND,"SYD-MEL, MEL-HND","2023-08-09 07:00:00, 2023-08-09 10:30:00","2023-08-09 08:35:00, 2023-08-09 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:30
SYD,HND,"SYD-MEL, MEL-HND","2023-08-09 07:15:00, 2023-08-09 10:30:00","2023-08-09 08:50:00, 2023-08-09 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:30
SYD,HND,"SYD-BNE, BNE-HND","2023-08-10 06:05:00, 2023-08-10 11:40:00","2023-08-10 07:35:00, 2023-08-10 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:35
SYD,HND,"SYD-BNE, BNE-HND","2023-08-10 06:35:00, 2023-08-10 11:40:00","2023-08-10 08:05:00, 2023-08-10 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:35
SYD,HND,"SYD-BNE, BNE-HND","2023-08-10 07:05:00, 2023-08-10 11:40:00","2023-08-10 08:35:00, 2023-08-10 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:35
SYD,HND,"SYD-BNE, BNE-HND","2023-08-10 07:35:00, 2023-08-10 11:40:00","2023-08-10 09:05:00, 2023-08-10 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:35
SYD,HND,"SYD-BNE, BNE-HND","2023-08-10 08:05:00, 2023-08-10 11:40:00","2023-08-10 09:35:00, 2023-08-10 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:35
SYD,HND,"SYD-BNE, BNE-HND","2023-08-10 08:35:00, 2023-08-10 11:40:00","2023-08-10 10:05:00, 2023-08-10 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:35
SYD,HND,Direct flight,2023-08-10 20:20:00,2023-08-11 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:59:35
SYD,HND,"SYD-BNE, BNE-HND","2023-08-14 06:05:00, 2023-08-14 11:40:00","2023-08-14 07:35:00, 2023-08-14 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:49
SYD,HND,"SYD-BNE, BNE-HND","2023-08-14 06:35:00, 2023-08-14 11:40:00","2023-08-14 08:05:00, 2023-08-14 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:49
SYD,HND,"SYD-BNE, BNE-HND","2023-08-14 07:35:00, 2023-08-14 11:40:00","2023-08-14 09:05:00, 2023-08-14 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:49
SYD,HND,"SYD-BNE, BNE-HND","2023-08-14 08:05:00, 2023-08-14 11:40:00","2023-08-14 09:35:00, 2023-08-14 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:49
SYD,HND,"SYD-BNE, BNE-HND","2023-08-14 08:35:00, 2023-08-14 11:40:00","2023-08-14 10:05:00, 2023-08-14 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 16:59:49
SYD,HND,Direct flight,2023-08-14 20:20:00,2023-08-15 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:59:49
SYD,HND,"SYD-MEL, MEL-HND","2023-08-14 21:00:00, 2023-08-15 10:30:00","2023-08-14 22:35:00, 2023-08-15 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","11h 54m, 00h 00m","QF497(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:49
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 06:00:00, 2023-08-15 10:30:00","2023-08-15 07:35:00, 2023-08-15 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 06:00:00, 2023-08-15 10:30:00","2023-08-15 07:40:00, 2023-08-15 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 06:00:00, 2023-08-15 10:30:00","2023-08-15 07:40:00, 2023-08-15 20:00:00",ACEECO,"X, U",88400,$209.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 06:30:00, 2023-08-15 10:30:00","2023-08-15 08:10:00, 2023-08-15 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 06:30:00, 2023-08-15 10:30:00","2023-08-15 08:10:00, 2023-08-15 20:00:00",ACEECO,"X, U",88400,$209.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 06:30:00, 2023-08-15 10:30:00","2023-08-15 08:05:00, 2023-08-15 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 06:40:00, 2023-08-15 10:30:00","2023-08-15 08:20:00, 2023-08-15 20:00:00",ACEECO,"X, U",88400,$209.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 06:40:00, 2023-08-15 10:30:00","2023-08-15 08:20:00, 2023-08-15 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 06:45:00, 2023-08-15 10:30:00","2023-08-15 08:20:00, 2023-08-15 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 07:00:00, 2023-08-15 10:30:00","2023-08-15 08:35:00, 2023-08-15 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-15 07:15:00, 2023-08-15 10:30:00","2023-08-15 08:50:00, 2023-08-15 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 16:59:54
SYD,HND,Direct flight,2023-08-15 20:20:00,2023-08-16 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 16:59:54
SYD,HND,"SYD-MEL, MEL-HND","2023-08-16 06:00:00, 2023-08-16 10:30:00","2023-08-16 07:35:00, 2023-08-16 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-16 06:45:00, 2023-08-16 10:30:00","2023-08-16 08:20:00, 2023-08-16 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-16 07:00:00, 2023-08-16 10:30:00","2023-08-16 08:35:00, 2023-08-16 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-16 07:15:00, 2023-08-16 10:30:00","2023-08-16 08:50:00, 2023-08-16 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:00
SYD,HND,"SYD-BKK, BKK-HND","2023-08-16 09:50:00, 2023-08-16 22:05:00","2023-08-16 16:40:00, 2023-08-17 06:10:00",ACEECO,"X, A",115000,$144.96,"09h 50m, 06h 04m","05h 25m, 00h 00m","QF23(Qantas Airways), JL34(Japan Airlines)",2023-06-07 17:00:00
SYD,HND,Direct flight,2023-08-16 20:20:00,2023-08-17 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:00:00
SYD,HND,"SYD-KUL, KUL-HND","2023-08-16 22:10:00, 2023-08-17 13:50:00","2023-08-17 05:00:00, 2023-08-17 22:00:00",ACEECO,"X, U",91400,$147.25,"08h 50m, 07h 10m","08h 50m, 00h 00m","MH140(Malaysia Airlines), MH36(Malaysia Airlines)",2023-06-07 17:00:00
SYD,HND,"SYD-BNE, BNE-HND","2023-08-17 06:05:00, 2023-08-17 11:40:00","2023-08-17 07:35:00, 2023-08-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-17 06:35:00, 2023-08-17 11:40:00","2023-08-17 08:05:00, 2023-08-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-17 07:05:00, 2023-08-17 11:40:00","2023-08-17 08:35:00, 2023-08-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-17 07:35:00, 2023-08-17 11:40:00","2023-08-17 09:05:00, 2023-08-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-17 08:05:00, 2023-08-17 11:40:00","2023-08-17 09:35:00, 2023-08-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-17 08:35:00, 2023-08-17 11:40:00","2023-08-17 10:05:00, 2023-08-17 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:05
SYD,HND,Direct flight,2023-08-17 20:20:00,2023-08-18 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:00:05
SYD,HND,"SYD-BNE, BNE-HND","2023-08-21 06:35:00, 2023-08-21 11:40:00","2023-08-21 08:05:00, 2023-08-21 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:20
SYD,HND,"SYD-BNE, BNE-HND","2023-08-21 07:05:00, 2023-08-21 11:40:00","2023-08-21 08:35:00, 2023-08-21 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:20
SYD,HND,"SYD-BNE, BNE-HND","2023-08-21 07:35:00, 2023-08-21 11:40:00","2023-08-21 09:05:00, 2023-08-21 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:20
SYD,HND,"SYD-BNE, BNE-MEL, MEL-HND","2023-08-21 19:35:00, 2023-08-22 06:00:00, 2023-08-22 10:30:00","2023-08-21 21:05:00, 2023-08-22 08:25:00, 2023-08-22 20:00:00",ACEECO,"X, U, U",102900,$270.95,"01h 30m, 02h 24m, 10h 30m","08h 54m, 02h 05m, 00h 00m","QF552(Qantas Airways), QF605(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:20
SYD,HND,"SYD-BNE, BNE-MEL, MEL-HND","2023-08-21 19:35:00, 2023-08-22 06:00:00, 2023-08-22 10:30:00","2023-08-21 21:05:00, 2023-08-22 08:25:00, 2023-08-22 20:00:00",ACEBUS,"X, U, U",94900,$270.95,"01h 30m, 02h 24m, 10h 30m","08h 54m, 02h 05m, 00h 00m","QF552(Qantas Airways), QF605(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:20
SYD,HND,"SYD-MEL, MEL-HND","2023-08-21 21:00:00, 2023-08-22 10:30:00","2023-08-21 22:35:00, 2023-08-22 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","11h 54m, 00h 00m","QF497(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:20
SYD,HND,"SYD-MEL, MEL-HND","2023-08-21 22:00:00, 2023-08-22 10:30:00","2023-08-21 23:35:00, 2023-08-22 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:20
SYD,HND,"SYD-MEL, MEL-HND","2023-08-22 06:00:00, 2023-08-22 10:30:00","2023-08-22 07:35:00, 2023-08-22 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:25
SYD,HND,"SYD-MEL, MEL-HND","2023-08-22 06:30:00, 2023-08-22 10:30:00","2023-08-22 08:05:00, 2023-08-22 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:25
SYD,HND,"SYD-MEL, MEL-HND","2023-08-22 06:45:00, 2023-08-22 10:30:00","2023-08-22 08:20:00, 2023-08-22 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:25
SYD,HND,"SYD-MEL, MEL-HND","2023-08-22 07:00:00, 2023-08-22 10:30:00","2023-08-22 08:35:00, 2023-08-22 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:25
SYD,HND,"SYD-MEL, MEL-HND","2023-08-22 07:15:00, 2023-08-22 10:30:00","2023-08-22 08:50:00, 2023-08-22 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:25
SYD,HND,Direct flight,2023-08-22 20:20:00,2023-08-23 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:00:25
SYD,HND,"SYD-SGN, SGN-HND","2023-08-23 15:15:00, 2023-08-23 23:20:00","2023-08-23 21:05:00, 2023-08-24 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:00:30
SYD,HND,Direct flight,2023-08-23 20:20:00,2023-08-24 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:00:30
SYD,HND,"SYD-BNE, BNE-HND","2023-08-24 06:05:00, 2023-08-24 11:40:00","2023-08-24 07:35:00, 2023-08-24 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:34
SYD,HND,"SYD-BNE, BNE-HND","2023-08-24 06:35:00, 2023-08-24 11:40:00","2023-08-24 08:05:00, 2023-08-24 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:34
SYD,HND,"SYD-BNE, BNE-HND","2023-08-24 07:05:00, 2023-08-24 11:40:00","2023-08-24 08:35:00, 2023-08-24 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:34
SYD,HND,"SYD-BNE, BNE-HND","2023-08-24 07:35:00, 2023-08-24 11:40:00","2023-08-24 09:05:00, 2023-08-24 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:34
SYD,HND,"SYD-BNE, BNE-HND","2023-08-24 08:05:00, 2023-08-24 11:40:00","2023-08-24 09:35:00, 2023-08-24 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:34
SYD,HND,Direct flight,2023-08-24 20:20:00,2023-08-25 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:00:34
SYD,HND,"SYD-BNE, BNE-HND","2023-08-28 06:05:00, 2023-08-28 11:40:00","2023-08-28 07:35:00, 2023-08-28 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:48
SYD,HND,"SYD-BNE, BNE-HND","2023-08-28 06:35:00, 2023-08-28 11:40:00","2023-08-28 08:05:00, 2023-08-28 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:48
SYD,HND,"SYD-BNE, BNE-HND","2023-08-28 07:05:00, 2023-08-28 11:40:00","2023-08-28 08:35:00, 2023-08-28 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:48
SYD,HND,"SYD-BNE, BNE-HND","2023-08-28 07:35:00, 2023-08-28 11:40:00","2023-08-28 09:05:00, 2023-08-28 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:48
SYD,HND,"SYD-BNE, BNE-HND","2023-08-28 08:05:00, 2023-08-28 11:40:00","2023-08-28 09:35:00, 2023-08-28 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:48
